BENE_STATE_ABRVTN,BENE_STATE_DESC,BENE_COUNTY_DESC,BENE_FIPS_CD,TOT_BENES
VA,Virginia,Goochland,51075,6924
VA,Virginia,Grayson,51077,4718
VA,Virginia,Greene,51079,4356
VA,Virginia,Greensville,51081,2220
VA,Virginia,Halifax,51083,10068
VA,Virginia,"Hampton City",51650,26927
VA,Virginia,Hanover,51085,23984
VA,Virginia,"Harrisonburg City",51660,5695
VA,Virginia,Henrico,51087,61720
VA,Virginia,Henry,51089,14845
VA,Virginia,Highland,51091,887
VA,Virginia,"Hopewell City",51670,4598
VA,Virginia,"Isle of Wight",51093,9265
VA,Virginia,"James City",51095,22824
VA,Virginia,"King George",51099,4461
VA,Virginia,"King William",51101,3836
VA,Virginia,"King and Queen",51097,1858
VA,Virginia,Lancaster,51103,4480
VA,Virginia,Lee,51105,6449
VA,Virginia,"Lexington City",51678,1321
VA,Virginia,Loudoun,51107,45465
VA,Virginia,Louisa,51109,9532
VA,Virginia,Lunenburg,51111,3249
VA,Virginia,"Lynchburg City",51680,14855
VA,Virginia,Madison,51113,3526
VA,Virginia,"Manassas City",51683,5090
VA,Virginia,"Manassas Park City",51685,1438
VA,Virginia,"Martinsville City",51690,3807
VA,Virginia,Mathews,51115,3035
VA,Virginia,Mecklenburg,51117,9597
VA,Virginia,Middlesex,51119,3776
VA,Virginia,Montgomery,51121,14827
VA,Virginia,Nelson,51125,4958
VA,Virginia,"New Kent",51127,5497
VA,Virginia,"Newport News City",51700,30371
VA,Virginia,"Norfolk City",51710,35135
VA,Virginia,Northampton,51131,3957
VA,Virginia,Northumberland,51133,4889
VA,Virginia,"Norton City",51720,1089
VA,Virginia,Nottoway,51135,3654
VA,Virginia,Orange,51137,9335
VA,Virginia,Page,51139,6432
VA,Virginia,Patrick,51141,5555
VA,Virginia,"Petersburg City",51730,7152
VA,Virginia,Pittsylvania,51143,17008
VA,Virginia,"Poquoson City",51735,2706
VA,Virginia,"Portsmouth City",51740,18853
VA,Virginia,Powhatan,51145,6851
VA,Virginia,"Prince Edward",51147,4885
VA,Virginia,"Prince George",51149,6752
VA,Virginia,"Prince William",51153,56042
VA,Virginia,Pulaski,51155,9284
VA,Virginia,"Radford City",51750,2148
VA,Virginia,Rappahannock,51157,2123
VA,Virginia,Richmond,51159,2040
VA,Virginia,"Richmond City",51760,34990
VA,Virginia,Roanoke,51161,24821
VA,Virginia,"Roanoke City",51770,21394
VA,Virginia,Rockbridge,51163,6731
VA,Virginia,Rockingham,51165,19139
VA,Virginia,Russell,51167,7987
VA,Virginia,"Salem City",51775,6187
VA,Virginia,Scott,51169,6787
VA,Virginia,Shenandoah,51171,11190
VA,Virginia,Smyth,51173,8611
VA,Virginia,Southampton,51175,4215
VA,Virginia,Spotsylvania,51177,24358
VA,Virginia,Stafford,51179,20308
VA,Virginia,"Staunton City",51790,6427
VA,Virginia,"Suffolk City",51800,18367
VA,Virginia,Surry,51181,1825
VA,Virginia,Sussex,51183,2545
VA,Virginia,Tazewell,51185,11934
VA,Virginia,"Virginia Beach City",51810,79362
VA,Virginia,Warren,51187,8640
VA,Virginia,Washington,51191,15722
VA,Virginia,"Waynesboro City",51820,5152
VA,Virginia,Westmoreland,51193,5493
VA,Virginia,"Williamsburg City",51830,3075
VA,Virginia,"Winchester City",51840,5677
VA,Virginia,Wise,51195,10600
VA,Virginia,Wythe,51197,8054
VA,Virginia,York,51199,13340
VA,Virginia,Unknown,51999,*
WA,Washington,Total,53,1459697
WA,Washington,Adams,53001,2692
WA,Washington,Asotin,53003,6644
WA,Washington,Benton,53005,38657
WA,Washington,Chelan,53007,18725
WA,Washington,Clallam,53009,28410
WA,Washington,Clark,53011,97772
WA,Washington,Columbia,53013,1323
WA,Washington,Cowlitz,53015,27421
WA,Washington,Douglas,53017,8741
WA,Washington,Ferry,53019,2494
WA,Washington,Franklin,53021,11604
WA,Washington,Garfield,53023,732
WA,Washington,Grant,53025,17352
WA,Washington,"Grays Harbor",53027,21473
WA,Washington,Island,53029,25432
WA,Washington,Jefferson,53031,14394
WA,Washington,King,53033,337313
WA,Washington,Kitsap,53035,60941
WA,Washington,Kittitas,53037,9735
WA,Washington,Klickitat,53039,6596
WA,Washington,Lewis,53041,22078
WA,Washington,Lincoln,53043,3422
WA,Washington,Mason,53045,18862
WA,Washington,Okanogan,53047,11592
WA,Washington,Pacific,53049,8852
WA,Washington,"Pend Oreille",53051,4476
WA,Washington,Pierce,53053,161599
WA,Washington,"San Juan",53055,6506
WA,Washington,Skagit,53057,33612
WA,Washington,Skamania,53059,2978
WA,Washington,Snohomish,53061,138203
WA,Washington,Spokane,53063,112857
WA,Washington,Stevens,53065,14001
WA,Washington,Thurston,53067,65102
WA,Washington,Wahkiakum,53069,1699
WA,Washington,"Walla Walla",53071,14185
WA,Washington,Whatcom,53073,50318
WA,Washington,Whitman,53075,6473
WA,Washington,Yakima,53077,44429
WA,Washington,Unknown,53999,*
WV,"West Virginia",Total,54,445180
WV,"West Virginia",Barbour,54001,4082
WV,"West Virginia",Berkeley,54003,23631
WV,"West Virginia",Boone,54005,5930
WV,"West Virginia",Braxton,54007,3651
WV,"West Virginia",Brooke,54009,6137
WV,"West Virginia",Cabell,54011,20800
WV,"West Virginia",Calhoun,54013,2010
WV,"West Virginia",Clay,54015,2521
WV,"West Virginia",Doddridge,54017,1723
WV,"West Virginia",Fayette,54019,11249
WV,"West Virginia",Gilmer,54021,1518
WV,"West Virginia",Grant,54023,3252
WV,"West Virginia",Greenbrier,54025,9633
WV,"West Virginia",Hampshire,54027,6160
WV,"West Virginia",Hancock,54029,7785
WV,"West Virginia",Hardy,54031,3623
WV,"West Virginia",Harrison,54033,16001
WV,"West Virginia",Jackson,54035,7437
WV,"West Virginia",Jefferson,54037,11778
WV,"West Virginia",Kanawha,54039,46458
WV,"West Virginia",Lewis,54041,4189
WV,"West Virginia",Lincoln,54043,5405
WV,"West Virginia",Logan,54045,8801
WV,"West Virginia",Marion,54049,13332
WV,"West Virginia",Marshall,54051,7831
WV,"West Virginia",Mason,54053,6767
WV,"West Virginia",McDowell,54047,5374
WV,"West Virginia",Mercer,54055,16272
WV,"West Virginia",Mineral,54057,7098
WV,"West Virginia",Mingo,54059,6521
WV,"West Virginia",Monongalia,54061,15393
WV,"West Virginia",Monroe,54063,3775
WV,"West Virginia",Morgan,54065,4851
WV,"West Virginia",Nicholas,54067,7298
WV,"West Virginia",Ohio,54069,10509
WV,"West Virginia",Pendleton,54071,2214
WV,"West Virginia",Pleasants,54073,1850
WV,"West Virginia",Pocahontas,54075,2561
WV,"West Virginia",Preston,54077,8022
WV,"West Virginia",Putnam,54079,13196
WV,"West Virginia",Raleigh,54081,19851
WV,"West Virginia",Randolph,54083,7089
WV,"West Virginia",Ritchie,54085,2677
WV,"West Virginia",Roane,54087,4001
WV,"West Virginia",Summers,54089,3619
WV,"West Virginia",Taylor,54091,3975
WV,"West Virginia",Tucker,54093,2170
WV,"West Virginia",Tyler,54095,2222
WV,"West Virginia",Upshur,54097,6095
WV,"West Virginia",Wayne,54099,10462
WV,"West Virginia",Webster,54101,2512
WV,"West Virginia",Wetzel,54103,4050
WV,"West Virginia",Wirt,54105,1597
WV,"West Virginia",Wood,54107,22281
WV,"West Virginia",Wyoming,54109,5942
WV,"West Virginia",Unknown,54999,*
WI,Wisconsin,Total,55,1253676
WI,Wisconsin,Adams,55001,7622
WI,Wisconsin,Ashland,55003,4136
WI,Wisconsin,Barron,55005,12501
WI,Wisconsin,Bayfield,55007,5564
WI,Wisconsin,Brown,55009,51106
WI,Wisconsin,Buffalo,55011,3407
WI,Wisconsin,Burnett,55013,5804
WI,Wisconsin,Calumet,55015,9895
WI,Wisconsin,Chippewa,55017,15069
WI,Wisconsin,Clark,55019,7259
WI,Wisconsin,Columbia,55021,13523
WI,Wisconsin,Crawford,55023,4462
WI,Wisconsin,Dane,55025,95452
WI,Wisconsin,Dodge,55027,19254
WI,Wisconsin,Door,55029,10527
WI,Wisconsin,Douglas,55031,10780
WI,Wisconsin,Dunn,55033,9645
WI,Wisconsin,"Eau Claire",55035,21146
WI,Wisconsin,Florence,55037,1596
WI,Wisconsin,"Fond du Lac",55039,23191
WI,Wisconsin,Forest,55041,2812
WI,Wisconsin,Grant,55043,11219
WI,Wisconsin,Green,55045,8630
WI,Wisconsin,"Green Lake",55047,5307
WI,Wisconsin,Iowa,55049,5694
WI,Wisconsin,Iron,55051,2156
WI,Wisconsin,Jackson,55053,4801
WI,Wisconsin,Jefferson,55055,18216
WI,Wisconsin,Juneau,55057,6861
WI,Wisconsin,Kenosha,55059,31382
WI,Wisconsin,Kewaunee,55061,4929
WI,Wisconsin,"La Crosse",55063,24724
WI,Wisconsin,Lafayette,55065,3684
WI,Wisconsin,Langlade,55067,5884
WI,Wisconsin,Lincoln,55069,7889
WI,Wisconsin,Manitowoc,55071,20887
WI,Wisconsin,Marathon,55073,29402
WI,Wisconsin,Marinette,55075,12520
WI,Wisconsin,Marquette,55077,4734
WI,Wisconsin,Menominee,55078,932
WI,Wisconsin,Milwaukee,55079,159047
WI,Wisconsin,Monroe,55081,9782
WI,Wisconsin,Oconto,55083,10178
WI,Wisconsin,Oneida,55085,12585
WI,Wisconsin,Outagamie,55087,36041
WI,Wisconsin,Ozaukee,55089,22022
WI,Wisconsin,Pepin,55091,2155
WI,Wisconsin,Pierce,55093,8070
WI,Wisconsin,Polk,55095,11881
WI,Wisconsin,Portage,55097,15184
WI,Wisconsin,Price,55099,4690
WI,Wisconsin,Racine,55101,42668
WI,Wisconsin,Richland,55103,4645
WI,Wisconsin,Rock,55105,35042
WI,Wisconsin,Rusk,55107,4258
WI,Wisconsin,Sauk,55111,15038
WI,Wisconsin,Sawyer,55113,5869
WI,Wisconsin,Shawano,55115,10353
WI,Wisconsin,Sheboygan,55117,26633
WI,Wisconsin,"St. Croix",55109,17118
WI,Wisconsin,Taylor,55119,4575
WI,Wisconsin,Trempealeau,55121,6517
WI,Wisconsin,Vernon,55123,7341
WI,Wisconsin,Vilas,55125,9002
WI,Wisconsin,Walworth,55127,23069
WI,Wisconsin,Washburn,55129,5759
WI,Wisconsin,Washington,55131,30652
WI,Wisconsin,Waukesha,55133,93923
WI,Wisconsin,Waupaca,55135,13523
WI,Wisconsin,Waushara,55137,7367
WI,Wisconsin,Winnebago,55139,35235
WI,Wisconsin,Wood,55141,18856
WI,Wisconsin,Unknown,55999,*
WY,Wyoming,Total,56,120666
WY,Wyoming,Albany,56001,5784
WY,Wyoming,"Big Horn",56003,2954
WY,Wyoming,Campbell,56005,6784
WY,Wyoming,Carbon,56007,3012
WY,Wyoming,Converse,56009,2825
WY,Wyoming,Crook,56011,1805
WY,Wyoming,Fremont,56013,9103
WY,Wyoming,Goshen,56015,3345
WY,Wyoming,"Hot Springs",56017,1492
WY,Wyoming,Johnson,56019,2516
WY,Wyoming,Laramie,56021,20386
WY,Wyoming,Lincoln,56023,4356
WY,Wyoming,Natrona,56025,15744
WY,Wyoming,Niobrara,56027,636
WY,Wyoming,Park,56029,8379
WY,Wyoming,Platte,56031,2505
WY,Wyoming,Sheridan,56033,8224
WY,Wyoming,Sublette,56035,1896
WY,Wyoming,Sweetwater,56037,7029
WY,Wyoming,Teton,56039,4019
WY,Wyoming,Uinta,56041,4016
WY,Wyoming,Washakie,56043,2062
WY,Wyoming,Weston,56045,1790
WY,Wyoming,Unknown,56999,*
AS,"American Samoa",Total,60,4871
GU,Guam,Total,66,18705
MP,"Northern Mariana Islands",Total,69,2957
PR,"Puerto Rico",Total,72,761214
PR,"Puerto Rico",Adjuntas,72001,3686
PR,"Puerto Rico",Aguada,72003,9160
PR,"Puerto Rico",Aguadilla,72005,13120
PR,"Puerto Rico","Aguas Buenas",72007,5644
PR,"Puerto Rico",Aibonito,72009,6545
PR,"Puerto Rico",Anasco,72011,6390
PR,"Puerto Rico",Arecibo,72013,23169
PR,"Puerto Rico",Arroyo,72015,4131
PR,"Puerto Rico",Barceloneta,72017,5550
PR,"Puerto Rico",Barranquitas,72019,5571
PR,"Puerto Rico",Bayamon,72021,43509
PR,"Puerto Rico","Cabo Rojo",72023,10791
PR,"Puerto Rico",Caguas,72025,30376
PR,"Puerto Rico",Camuy,72027,7707
PR,"Puerto Rico",Canovanas,72029,8846
PR,"Puerto Rico",Carolina,72031,34623
PR,"Puerto Rico",Catano,72033,5252
PR,"Puerto Rico",Cayey,72035,11904
PR,"Puerto Rico",Ceiba,72037,2760
PR,"Puerto Rico",Ciales,72039,4740
PR,"Puerto Rico",Cidra,72041,8805
PR,"Puerto Rico",Coamo,72043,7741
PR,"Puerto Rico",Comerio,72045,3846
PR,"Puerto Rico",Corozal,72047,7287
PR,"Puerto Rico",Culebra,72049,352
PR,"Puerto Rico",Dorado,72051,6960
PR,"Puerto Rico",Fajardo,72053,7312
PR,"Puerto Rico",Florida,72054,3712
PR,"Puerto Rico",Guanica,72055,3821
PR,"Puerto Rico",Guayama,72057,7441
PR,"Puerto Rico",Guayanilla,72059,5758
PR,"Puerto Rico",Guaynabo,72061,18667
PR,"Puerto Rico",Gurabo,72063,7786
PR,"Puerto Rico",Hatillo,72065,8088
PR,"Puerto Rico",Hormigueros,72067,4473
PR,"Puerto Rico",Humacao,72069,14070
PR,"Puerto Rico",Isabela,72071,9659
PR,"Puerto Rico",Jayuya,72073,3337
PR,"Puerto Rico","Juana Diaz",72075,8779
PR,"Puerto Rico",Juncos,72077,8187
PR,"Puerto Rico",Lajas,72079,5621
PR,"Puerto Rico",Lares,72081,7182
PR,"Puerto Rico","Las Marias",72083,2050
PR,"Puerto Rico","Las Piedras",72085,8375
PR,"Puerto Rico",Loiza,72087,4217
PR,"Puerto Rico",Luquillo,72089,4033
PR,"Puerto Rico",Manati,72091,9957
PR,"Puerto Rico",Maricao,72093,1110
PR,"Puerto Rico",Maunabo,72095,3133
PR,"Puerto Rico",Mayaguez,72097,19308
PR,"Puerto Rico",Moca,72099,8240
PR,"Puerto Rico",Morovis,72101,6362
PR,"Puerto Rico",Naguabo,72103,5216
PR,"Puerto Rico",Naranjito,72105,6440
PR,"Puerto Rico",Orocovis,72107,4944
PR,"Puerto Rico",Patillas,72109,4773
PR,"Puerto Rico",Penuelas,72111,4672
PR,"Puerto Rico",Ponce,72113,34032
PR,"Puerto Rico",Quebradillas,72115,6274
PR,"Puerto Rico",Rincon,72117,3759
PR,"Puerto Rico","Rio Grande",72119,9963
PR,"Puerto Rico","Sabana Grande",72121,5873
PR,"Puerto Rico",Salinas,72123,6704
PR,"Puerto Rico","San German",72125,7487
PR,"Puerto Rico","San Juan",72127,76986
PR,"Puerto Rico","San Lorenzo",72129,8560
PR,"Puerto Rico","San Sebastian",72131,10645
PR,"Puerto Rico","Santa Isabel",72133,4132
PR,"Puerto Rico","Toa Alta",72135,11749
PR,"Puerto Rico","Toa Baja",72137,16227
PR,"Puerto Rico","Trujillo Alto",72139,11677
PR,"Puerto Rico",Utuado,72141,6783
PR,"Puerto Rico","Vega Alta",72143,9059
PR,"Puerto Rico","Vega Baja",72145,11258
PR,"Puerto Rico",Vieques,72147,1765
PR,"Puerto Rico",Villalba,72149,5172
PR,"Puerto Rico",Yabucoa,72151,9070
PR,"Puerto Rico",Yauco,72153,8854
PR,"Puerto Rico",Unknown,72999,*
VI,"Virgin Islands",Total,78,20482
VI,"Virgin Islands","St. Croix",78010,9887
VI,"Virgin Islands","St. John",78020,916
VI,"Virgin Islands","St. Thomas",78030,9672
VI,"Virgin Islands",Unknown,78999,*
UK,Unknown,Unknown,99,*
FO,"Foreign and Other Outlying Areas",Total,"     ",510642
