,FIPS,County_Name,State,UIC_2013,UIC_Group,MEDICARE_ENROLL,POPESTIMATE,MED_HOUSE_INCOME,PHARMA_COUNT,HOSP_BED_100,POP_1MILE_TO_PARK,MEDICARE_RATE,PARK_1MILE_RATE
299,08109,Saguache County,CO,12,Nonmetro,1400,6368,56012,Data Not Collected,No Counts,5300,0.2198492462311558,0.832286432160804
300,08111,San Juan County,CO,10,Nonmetro,174,705,54387,Data Not Collected,No Counts,646,0.24680851063829787,0.9163120567375886
301,08113,San Miguel County,CO,12,Nonmetro,1141,8072,77099,Data Not Collected,No Counts,7715,0.1413528245787909,0.9557730426164519
302,08115,Sedgwick County,CO,10,Nonmetro,729,2404,43354,1,62.76,246,0.30324459234608986,0.10232945091514144
303,08117,Summit County,CO,8,Nonmetro,3669,31055,91079,5,11.3,30734,0.11814522621156014,0.989663500241507
304,08119,Teller County,CO,2,Metro,6700,24710,62845,4,6.07,22624,0.27114528530959126,0.9155807365439094
305,08121,Washington County,CO,10,Nonmetro,1079,4817,59174,Data Not Collected,No Counts,90,0.22399833921527923,0.0186838281087814
306,08123,Weld County,CO,2,Metro,46118,328981,77937,26,12.92,219382,0.14018438754821708,0.66685310093896
307,08125,Yuma County,CO,11,Nonmetro,1916,9988,82124,1,30.06,372,0.1918301962354826,0.03724469363235883
308,09001,Fairfield County,CT,2,Metro,159624,957419,98828,68,17.72,929330,0.16672324238395103,0.9706617478867664
309,09003,Hartford County,CT,1,Metro,174964,899498,73476,76,34.13,878314,0.19451293943955406,0.9764490860457722
310,09005,Litchfield County,CT,3,Nonmetro,43430,185186,79512,13,8.49,151242,0.2345209681077403,0.8167032065058913
311,09007,Middlesex County,CT,1,Metro,37239,164245,89970,17,43.56,158882,0.22672836311607658,0.96734756004749
312,09009,New Haven County,CT,2,Metro,167822,864835,72517,63,19.93,836202,0.1940508883197373,0.9668919504876653
313,09011,New London County,CT,2,Metro,57361,268555,77202,24,15.62,238043,0.21359125691199196,0.8863845394798086
314,09013,Tolland County,CT,1,Metro,27827,149788,87247,12,13.97,141873,0.18577589660052873,0.9471586508932625
315,09015,Windham County,CT,2,Metro,23754,116418,66349,8,12.39,99083,0.2040406122764521,0.8510969094126338
316,10001,Kent County,DE,2,Metro,38509,181851,61538,21,22.17,105190,0.21176127708948536,0.5784405914732391
317,10003,New Castle County,DE,1,Metro,102889,570719,75145,42,37.78,526707,0.18027961220845987,0.9228832402635974
318,10005,Sussex County,DE,2,Metro,74326,237378,69829,26,23.73,99789,0.31311241985356686,0.4203801531734196
319,11001,District of Columbia,DC,1,Metro,94125,689545,91957,55,61.76,701974,0.13650305636325402,1.0180249294824848
320,12001,Alachua County,FL,2,Metro,45874,278468,51995,34,72.99,192600,0.16473706134995764,0.6916414094258586
321,12003,Baker County,FL,1,Metro,4995,28259,61514,3,410.82,9580,0.17675784705757458,0.3390070420043172
322,12005,Bay County,FL,2,Metro,37034,175216,61332,31,40.52,111586,0.21136197607524426,0.6368482330380787
323,12007,Bradford County,FL,4,Nonmetro,5849,28303,48260,3,No Counts,10237,0.20665653817616508,0.36169310673780164
324,12009,Brevard County,FL,2,Metro,159189,606612,65871,94,29.72,489051,0.2624230974659255,0.8062006686316789
325,12011,Broward County,FL,1,Metro,331981,1944375,63901,238,31.04,1928252,0.17073918354226936,0.99170787528126
326,12013,Calhoun County,FL,6,Nonmetro,3009,13648,43994,Data Not Collected,18.36,1688,0.22047186400937865,0.12368112543962485
327,12015,Charlotte County,FL,2,Metro,71672,186847,58368,30,38.04,161028,0.38358657083067965,0.861817422811177
328,12017,Citrus County,FL,2,Metro,60361,153843,48574,26,21.5,96148,0.392354543268137,0.6249748119836457
329,12019,Clay County,FL,1,Metro,43847,218245,72520,26,22.99,130023,0.20090723727920456,0.5957662260303787
330,12021,Collier County,FL,2,Metro,104869,375752,81895,62,16.79,259605,0.2790909961889757,0.69089452617684
331,12023,Columbia County,FL,3,Nonmetro,16613,69698,46670,10,66.96,24096,0.23835691124565986,0.3457201067462481
332,12027,DeSoto County,FL,5,Nonmetro,7300,33976,45807,4,14.38,10409,0.21485754650341418,0.3063633152813751
333,12029,Dixie County,FL,7,Nonmetro,4292,16759,41450,Data Not Collected,No Counts,4466,0.25610119935557013,0.26648368041052567
334,12031,Duval County,FL,1,Metro,168424,995567,55202,129,34.69,830716,0.16917394811198042,0.8344149615244378
335,12033,Escambia County,FL,2,Metro,71369,321905,57089,38,51.11,255647,0.22170826796725743,0.794169087153042
336,12035,Flagler County,FL,2,Metro,39431,115378,67054,16,8.54,96522,0.3417549272824975,0.8365719634592383
337,12037,Franklin County,FL,6,Nonmetro,3143,12451,47206,Data Not Collected,20.07,9963,0.2524295237330335,0.8001766926351297
338,12039,Gadsden County,FL,2,Metro,10423,43826,42698,4,217.16,10268,0.2378268607675809,0.2342901474010861
339,12041,Gilchrist County,FL,2,Metro,4093,17864,52000,Data Not Collected,No Counts,4569,0.22912001791312137,0.2557657859381997
340,12043,Glades County,FL,4,Nonmetro,2796,12126,45328,Data Not Collected,No Counts,3682,0.23057892132607619,0.3036450602012205
341,12045,Gulf County,FL,2,Metro,3834,14192,51593,Data Not Collected,13.4,5673,0.270152198421646,0.39973224351747466
342,12047,Hamilton County,FL,6,Nonmetro,2957,14004,41871,2,No Counts,3945,0.21115395601256784,0.28170522707797774
343,12049,Hardee County,FL,3,Nonmetro,4506,25327,46264,2,9.88,7926,0.17791289927745094,0.3129466577170608
344,12051,Hendry County,FL,3,Nonmetro,6020,39619,45652,6,6.3,17411,0.15194729801357934,0.4394608647366163
345,12053,Hernando County,FL,1,Metro,60329,194515,52108,32,31.51,110558,0.3101508881063157,0.5683777600699175
346,12055,Highlands County,FL,2,Metro,34146,101235,48922,12,26.97,52689,0.33729441398725735,0.5204622907097348
347,12057,Hillsborough County,FL,1,Metro,242477,1459762,65272,186,30.55,1286910,0.16610721473774492,0.8815889165494101
348,12059,Holmes County,FL,6,Nonmetro,4434,19653,41969,Data Not Collected,10.19,3150,0.22561441001373836,0.16028087314913753
349,12061,Indian River County,FL,2,Metro,54793,159788,72934,32,35.3,118688,0.3429106065536836,0.7427841890504919
350,12063,Jackson County,FL,6,Nonmetro,11273,47319,44108,2,21.18,13276,0.23823411314693888,0.2805638327099051
351,12065,Jefferson County,FL,2,Metro,3698,14510,54354,1,No Counts,2813,0.25485871812543076,0.19386629910406616
352,12067,Lafayette County,FL,12,Nonmetro,1481,8226,41635,Data Not Collected,No Counts,2187,0.1800389010454656,0.2658643326039387
353,12069,Lake County,FL,1,Metro,107077,383956,58501,49,22.05,197284,0.27887830897290317,0.5138192917938513
354,12071,Lee County,FL,2,Metro,201899,760822,66140,109,21.11,601714,0.2653695608171162,0.7908735551811068
355,12073,Leon County,FL,2,Metro,46706,292198,61403,34,41.32,226008,0.15984366765001815,0.7734755200240933
356,12075,Levy County,FL,6,Nonmetro,12439,42915,41894,7,No Counts,15956,0.28985203308866364,0.3718047302807876
357,12077,Liberty County,FL,7,Nonmetro,1393,7974,46734,Data Not Collected,No Counts,5367,0.1746927514421871,0.6730624529721595
358,12079,Madison County,FL,6,Nonmetro,4555,17968,41650,1,13.91,2085,0.2535062333036509,0.11603962600178094
359,12081,Manatee County,FL,2,Metro,105026,399710,63328,61,22.29,279843,0.2627554977358585,0.7001150834354908
360,12083,Marion County,FL,2,Metro,120180,375908,48553,49,24.11,142058,0.3197058854826181,0.37790629622141586
361,12085,Martin County,FL,2,Metro,47231,158431,72736,25,24.48,144694,0.2981171614141172,0.9132934842297278
362,12086,Miami-Dade County,FL,1,Metro,476160,2701767,59259,267,29.13,2633224,0.17624021612522472,0.9746303067585028
363,12087,Monroe County,FL,3,Nonmetro,17440,82874,68584,14,17.75,72966,0.21043994497671165,0.8804450129111664
364,12089,Nassau County,FL,1,Metro,23257,90352,75123,14,6.81,49060,0.2574043740038959,0.5429874269523641
365,12091,Okaloosa County,FL,2,Metro,41634,211668,65977,26,23.28,135064,0.1966948239696128,0.6380936183079162
366,12093,Okeechobee County,FL,3,Nonmetro,8578,39644,48028,3,25.23,14701,0.21637574412269195,0.370825345575623
367,12095,Orange County,FL,1,Metro,192716,1429908,69074,164,22.22,998554,0.13477510441231183,0.698334438299527
368,12097,Osceola County,FL,1,Metro,62740,388656,63018,57,16.07,234730,0.161428100942736,0.6039531102054259
369,12099,Palm Beach County,FL,1,Metro,332299,1492191,68200,214,29.75,1299549,0.22269200122504423,0.8708999049049351
370,12101,Pasco County,FL,1,Metro,136387,561891,52332,88,24.87,335154,0.2427285719116341,0.5964751170600704
371,12103,Pinellas County,FL,1,Metro,249182,959107,61532,157,40.41,957115,0.2598062572789063,0.997923068020565
372,12105,Polk County,FL,2,Metro,160641,725046,54591,80,23.81,415076,0.22155973552022906,0.5724822976749061
373,12107,Putnam County,FL,3,Nonmetro,20052,73321,36527,5,13.5,40259,0.2734823583966394,0.5490787086919163
374,12109,St. Johns County,FL,1,Metro,60552,273425,94343,35,12.1,165244,0.22145743805431106,0.6043485416476182
375,12111,St. Lucie County,FL,2,Metro,82989,329226,59023,41,26.35,248166,0.25207304404876896,0.7537861529769824
376,12113,Santa Rosa County,FL,2,Metro,36552,188000,71583,18,18.77,85447,0.19442553191489362,0.45450531914893616
377,12115,Sarasota County,FL,2,Metro,149598,434006,66138,77,35.39,373804,0.34469108721999236,0.8612876319682217
378,12117,Seminole County,FL,1,Metro,82312,470856,71930,76,7.32,408730,0.17481353110080364,0.8680573253818578
379,12119,Sumter County,FL,2,Metro,74831,129752,60278,21,26.51,35735,0.576723287502312,0.2754100129477773
380,12121,Suwannee County,FL,6,Nonmetro,11013,43474,46264,5,No Counts,6919,0.253323825734922,0.15915259695450154
381,12123,Taylor County,FL,6,Nonmetro,5003,21796,45527,4,22.06,5569,0.2295375298219857,0.25550559735731326
382,12125,Union County,FL,4,Nonmetro,2196,16147,49313,Data Not Collected,89.92,2621,0.13600049544807086,0.1623211742119279
383,12127,Volusia County,FL,2,Metro,152056,553543,55463,74,26.18,467269,0.2746959134159406,0.844142189495667
384,12129,Wakulla County,FL,2,Metro,6428,33764,64671,4,No Counts,26624,0.1903802866958891,0.7885321644354935
385,12131,Walton County,FL,2,Metro,16808,75305,74108,12,17.93,28525,0.22319899077086514,0.3787929088373946
386,12133,Washington County,FL,6,Nonmetro,5693,25318,44661,1,23.27,7518,0.22485978355320324,0.2969428864839245
387,13001,Appling County,GA,9,Nonmetro,3898,18444,44871,5,26.59,2390,0.2113424419865539,0.12958143569724573
388,13003,Atkinson County,GA,10,Nonmetro,1378,8286,39633,1,No Counts,323,0.16630461018585566,0.038981414433985034
389,13005,Bacon County,GA,9,Nonmetro,2253,11140,41756,1,22.48,387,0.20224416517055654,0.03473967684021544
390,13007,Baker County,GA,2,Metro,706,2876,43696,Data Not Collected,No Counts,304,0.2454798331015299,0.10570236439499305
391,13009,Baldwin County,GA,5,Nonmetro,9141,43799,49350,5,83.38,16121,0.2087033950546816,0.3680677641042033
392,13011,Banks County,GA,6,Nonmetro,3602,18035,62836,2,No Counts,5386,0.19972276129747712,0.2986415303576379
393,13013,Barrow County,GA,1,Metro,13511,83505,64460,8,6.67,30983,0.1617986946889408,0.371031674750015
394,13015,Bartow County,GA,1,Metro,19029,108901,64980,13,10.89,39083,0.17473668745006932,0.3588855933370676
395,13017,Ben Hill County,GA,8,Nonmetro,3850,17194,39305,2,43.72,5111,0.22391531929742933,0.2972548563452367
396,13019,Berrien County,GA,6,Nonmetro,3816,18160,45094,2,34.69,1411,0.21013215859030837,0.07769823788546255
397,13021,Bibb County,GA,2,Metro,31229,157346,44467,21,75.36,82573,0.19847342798672987,0.5247861400988904
398,13023,Bleckley County,GA,6,Nonmetro,2570,12583,51448,1,19.88,2268,0.2042438210283716,0.1802431852499404
399,13025,Brantley County,GA,2,Metro,3580,18021,39256,1,No Counts,2098,0.19865712224626825,0.11641973253426557
400,13027,Brooks County,GA,2,Metro,3999,16301,42973,1,15.4,917,0.2453223728605607,0.056254217532666705
401,13029,Bryan County,GA,2,Metro,5988,44738,81890,4,No Counts,22104,0.13384594751665252,0.49407662389914614
